,0,1,cancer_type
TCGA-BK-A26L-01A,21.424803,-9.792265,TCGA-UCEC
TCGA-BK-A26L-01A,21.424803,-9.792265,TCGA-UCEC
TCGA-BK-A26L-01A,-17.679485,-15.200899,TCGA-UCEC
TCGA-BK-A26L-01A,-17.679485,-15.200899,TCGA-UCEC
TCGA-BK-A26L-01A,21.428469,-9.793928,TCGA-UCEC
TCGA-BK-A26L-01A,21.428469,-9.793928,TCGA-UCEC
TCGA-BK-A26L-01C,-18.198944,-15.341253,TCGA-UCEC
TCGA-BK-A4ZD-01A,17.215364,-14.327333,TCGA-UCEC
TCGA-BK-A4ZD-11A,-8.769339,9.930233,TCGA-UCEC
TCGA-BK-A56F-01A,18.871048,-16.636919,TCGA-UCEC
TCGA-BK-A6W3-01A,18.896177,-16.098312,TCGA-UCEC
TCGA-BK-A6W4-01A,-8.667679,10.226772,TCGA-UCEC
TCGA-BL-A0C8-01A,11.389505,1.7970873,TCGA-BLCA
TCGA-BL-A0C8-01A,11.389505,1.7970873,TCGA-BLCA
TCGA-BL-A0C8-01A,-22.857754,-15.829292,TCGA-BLCA
TCGA-BL-A0C8-01A,-22.857754,-15.829292,TCGA-BLCA
TCGA-BL-A0C8-01A,11.387401,1.7940035,TCGA-BLCA
TCGA-BL-A0C8-01A,11.387401,1.7940035,TCGA-BLCA
TCGA-BL-A0C8-01A,-22.854935,-15.827575,TCGA-BLCA
TCGA-BL-A0C8-01A,-22.854935,-15.827575,TCGA-BLCA
TCGA-BL-A0C8-01B,-22.832193,-15.767453,TCGA-BLCA
TCGA-BL-A13I-01A,25.036224,10.565893,TCGA-BLCA
TCGA-BL-A13I-01A,25.036224,10.565893,TCGA-BLCA
TCGA-BL-A13I-01A,9.618313,3.4947598,TCGA-BLCA
TCGA-BL-A13I-01A,9.618313,3.4947598,TCGA-BLCA
TCGA-BL-A13I-01A,25.034504,10.563744,TCGA-BLCA
TCGA-BL-A13I-01A,25.034504,10.563744,TCGA-BLCA
TCGA-BL-A13I-01A,9.620223,3.5019233,TCGA-BLCA
TCGA-BL-A13I-01A,9.620223,3.5019233,TCGA-BLCA
TCGA-BL-A13I-01B,-20.592323,-15.087718,TCGA-BLCA
TCGA-BL-A13J-01A,12.892691,1.005734,TCGA-BLCA
TCGA-BL-A13J-01A,12.892691,1.005734,TCGA-BLCA
TCGA-BL-A13J-01A,13.423542,-3.5774567,TCGA-BLCA
TCGA-BL-A13J-01A,13.423542,-3.5774567,TCGA-BLCA
TCGA-BL-A13J-01A,12.895132,0.99795216,TCGA-BLCA
TCGA-BL-A13J-01A,12.895132,0.99795216,TCGA-BLCA
TCGA-BL-A13J-01A,13.436721,-3.5959432,TCGA-BLCA
TCGA-BL-A13J-01A,13.436721,-3.5959432,TCGA-BLCA
TCGA-BL-A13J-01B,12.890622,1.0495749,TCGA-BLCA
TCGA-BL-A13J-11A,25.921173,8.605078,TCGA-BLCA
TCGA-BL-A3JM-01A,-17.217815,13.810842,TCGA-BLCA
TCGA-BL-A5ZZ-01A,8.023184,-6.1706223,TCGA-BLCA
TCGA-BM-6198-01A,-24.927969,-26.382347,TCGA-READ
TCGA-BP-4177-01A,-8.236095,21.069279,TCGA-KIRC
TCGA-BP-4760-01A,-8.876408,21.339895,TCGA-KIRC
TCGA-BP-4770-01A,21.142832,5.7121253,TCGA-KIRC
TCGA-BP-4782-01A,-10.398016,18.68424,TCGA-KIRC
TCGA-BP-4795-01A,-9.335785,18.436695,TCGA-KIRC
TCGA-BP-4801-01A,-6.8205876,21.081808,TCGA-KIRC
TCGA-BP-4993-01A,-6.679885,20.177616,TCGA-KIRC
TCGA-BP-5010-01A,-3.8757198,15.305708,TCGA-KIRC
TCGA-BP-5168-01A,-6.3967485,21.361858,TCGA-KIRC
TCGA-BP-5169-01A,-5.3532443,14.285137,TCGA-KIRC
TCGA-BP-5170-01A,-7.169751,21.358044,TCGA-KIRC
TCGA-BP-5173-01A,-6.222002,20.265158,TCGA-KIRC
TCGA-BP-5174-01A,-10.038991,19.422722,TCGA-KIRC
TCGA-BP-5175-01A,-2.7318654,17.428423,TCGA-KIRC
TCGA-BP-5176-01A,-10.079953,18.048119,TCGA-KIRC
TCGA-BP-5177-01A,-9.448935,17.86683,TCGA-KIRC
TCGA-BP-5178-01A,-2.2432399,19.92496,TCGA-KIRC
TCGA-BP-5180-01A,-4.7266765,18.681398,TCGA-KIRC
TCGA-BP-5181-01A,-10.051578,18.933876,TCGA-KIRC
TCGA-BP-5182-01A,-5.0950127,18.826738,TCGA-KIRC
TCGA-BP-5183-01A,-6.126952,15.462713,TCGA-KIRC
TCGA-BP-5184-01A,-6.6183043,19.521753,TCGA-KIRC
TCGA-BP-5185-01A,-5.263788,22.799309,TCGA-KIRC
TCGA-BP-5186-01A,-9.572076,17.925283,TCGA-KIRC
TCGA-BP-5187-01A,-7.546107,19.02382,TCGA-KIRC
TCGA-BP-5189-01A,-5.576536,18.277279,TCGA-KIRC
TCGA-BP-5190-01A,-4.2031064,17.334112,TCGA-KIRC
TCGA-BP-5191-01A,-2.8943188,17.447615,TCGA-KIRC
TCGA-BP-5192-01A,-6.295763,20.743073,TCGA-KIRC
TCGA-BP-5194-01A,-6.8376484,19.807968,TCGA-KIRC
TCGA-BP-5195-01A,-6.4204965,19.260815,TCGA-KIRC
TCGA-BP-5196-01A,-5.2126575,18.163149,TCGA-KIRC
TCGA-BP-5198-01A,-2.57363,20.07222,TCGA-KIRC
TCGA-BP-5199-01A,-5.462858,15.953086,TCGA-KIRC
TCGA-BP-5200-01A,-6.2838674,20.212337,TCGA-KIRC
TCGA-BP-5201-01A,-6.138318,15.011055,TCGA-KIRC
TCGA-BP-5202-01A,-6.149784,20.285408,TCGA-KIRC
TCGA-BQ-5875-01A,-9.775021,25.493795,TCGA-KIRP
TCGA-BQ-5875-11A,-12.377032,22.089863,TCGA-KIRP
TCGA-BQ-5876-01A,-2.3223252,23.39989,TCGA-KIRP
TCGA-BQ-5877-01A,-2.0746298,20.586185,TCGA-KIRP
TCGA-BQ-5877-11A,-12.38494,23.069277,TCGA-KIRP
TCGA-BQ-5878-01A,-10.085455,27.533703,TCGA-KIRP
TCGA-BQ-5878-11A,-12.509354,22.215742,TCGA-KIRP
TCGA-BQ-5879-01A,18.390676,13.941684,TCGA-KIRP
TCGA-BQ-5879-11A,-12.582743,22.206762,TCGA-KIRP
TCGA-BQ-5880-01A,-2.8129725,26.268692,TCGA-KIRP
TCGA-BQ-5881-01A,-2.8206582,27.338148,TCGA-KIRP
TCGA-BQ-5882-01A,-2.5908475,23.726044,TCGA-KIRP
TCGA-BQ-5882-11A,-12.798441,23.160635,TCGA-KIRP
TCGA-BQ-5883-01A,-9.628115,33.051716,TCGA-KIRP
TCGA-BQ-5884-01A,-11.274587,21.622442,TCGA-KIRP
TCGA-BQ-5884-11A,-12.493786,22.162882,TCGA-KIRP
TCGA-BQ-5885-01A,-4.08094,14.544738,TCGA-KIRP
TCGA-BQ-5886-01A,-2.7903447,27.279833,TCGA-KIRP
TCGA-BQ-5887-01A,-2.6383362,25.559935,TCGA-KIRP
TCGA-BQ-5887-11A,-13.812438,23.734634,TCGA-KIRP
TCGA-BQ-5888-01A,-2.6352491,16.004438,TCGA-KIRP
TCGA-BQ-5888-11A,-11.822198,21.765123,TCGA-KIRP
TCGA-BQ-5889-01A,-1.9252423,17.807499,TCGA-KIRP
TCGA-BQ-5890-01A,-1.7497858,22.911663,TCGA-KIRP
TCGA-BQ-5890-11A,-11.423271,21.472057,TCGA-KIRP
TCGA-BQ-5891-01A,-0.9667288,22.971184,TCGA-KIRP
TCGA-BQ-5891-11A,-12.456431,22.135654,TCGA-KIRP
TCGA-BQ-5892-01A,-6.118209,21.571255,TCGA-KIRP
TCGA-BQ-5893-01A,18.386545,13.770495,TCGA-KIRP
TCGA-BQ-5894-01A,2.5986176,-3.4594374,TCGA-KIRP
TCGA-BQ-5894-11A,-12.624891,23.061094,TCGA-KIRP
TCGA-BQ-7044-01A,-2.3210125,24.70673,TCGA-KIRP
TCGA-BQ-7044-11A,-12.776157,23.184383,TCGA-KIRP
TCGA-BQ-7045-01A,-2.8888335,27.252861,TCGA-KIRP
TCGA-BQ-7045-11A,-11.886986,22.508244,TCGA-KIRP
TCGA-BQ-7046-01A,-5.1648684,27.569912,TCGA-KIRP
TCGA-BQ-7046-11A,-12.918056,23.228703,TCGA-KIRP
TCGA-BQ-7048-01A,-2.589251,23.916986,TCGA-KIRP
TCGA-BQ-7049-01A,-5.3074884,25.167255,TCGA-KIRP
TCGA-BQ-7050-01A,-9.274951,26.318773,TCGA-KIRP
TCGA-BQ-7051-01A,-5.2920694,30.523737,TCGA-KIRP
TCGA-BQ-7051-11A,-13.214514,23.504145,TCGA-KIRP
TCGA-BQ-7053-01A,-9.138603,26.293633,TCGA-KIRP
TCGA-BQ-7055-01A,-10.422578,35.542953,TCGA-KIRP
TCGA-BQ-7055-11A,-13.293465,23.56539,TCGA-KIRP
TCGA-BQ-7056-01A,-9.119346,27.434715,TCGA-KIRP
TCGA-BQ-7058-01A,-1.9276705,23.15365,TCGA-KIRP
TCGA-BQ-7059-01A,-4.9980597,25.605642,TCGA-KIRP
TCGA-BQ-7059-11A,-13.207958,23.502033,TCGA-KIRP
TCGA-BQ-7060-01A,-4.277485,27.675285,TCGA-KIRP
TCGA-BQ-7061-01A,-2.6095247,23.384468,TCGA-KIRP
TCGA-BQ-7061-11A,-14.496384,23.738981,TCGA-KIRP
TCGA-BQ-7062-01A,-6.3179975,26.394285,TCGA-KIRP
TCGA-BR-6452-01A,-10.823726,-23.810656,TCGA-STAD
TCGA-BR-6453-01A,-8.8702345,-23.675316,TCGA-STAD
TCGA-BR-6454-01A,-9.2643385,-24.331894,TCGA-STAD
TCGA-BR-6455-01A,-11.629614,-25.000465,TCGA-STAD
TCGA-BR-6456-01A,-9.598405,-18.025846,TCGA-STAD
TCGA-BR-6457-01A,-8.657176,-23.839518,TCGA-STAD
TCGA-BR-6458-01A,-10.628343,-21.843073,TCGA-STAD
TCGA-BR-6563-01A,-11.280958,-18.403059,TCGA-STAD
TCGA-BR-6564-01A,-8.431576,-23.76743,TCGA-STAD
TCGA-BR-6565-01A,-9.01321,-21.897375,TCGA-STAD
TCGA-BR-6566-01A,-9.372992,-25.283085,TCGA-STAD
TCGA-BR-6705-01A,-9.91932,-17.697765,TCGA-STAD
TCGA-BR-6707-01A,-11.498414,-24.902973,TCGA-STAD
TCGA-BR-6709-01A,-10.300853,-23.269743,TCGA-STAD
TCGA-BR-6710-01A,-6.7429857,5.2843075,TCGA-STAD
TCGA-BR-6801-01A,-8.488298,-25.02209,TCGA-STAD
TCGA-BR-6802-01A,-10.293038,-23.472143,TCGA-STAD
TCGA-BR-6803-01A,-8.546002,-23.723236,TCGA-STAD
TCGA-BR-6852-01A,-13.097898,-20.274193,TCGA-STAD
TCGA-BR-7196-01A,-13.704428,-15.828583,TCGA-STAD
TCGA-BR-7197-01A,-10.112911,-27.273582,TCGA-STAD
TCGA-BR-7704-01A,-9.979072,-21.720785,TCGA-STAD
TCGA-BR-7707-01A,-17.312248,-23.211622,TCGA-STAD
TCGA-BR-7715-01A,-11.249312,-29.466215,TCGA-STAD
TCGA-BR-7716-01A,-8.699883,-23.123133,TCGA-STAD
TCGA-BR-7717-01A,-8.175811,-25.25553,TCGA-STAD
TCGA-BR-7722-01A,-12.840831,-23.24832,TCGA-STAD
TCGA-BR-7723-01A,-11.283866,-29.950481,TCGA-STAD
TCGA-BR-7851-01A,-14.585694,-22.872791,TCGA-STAD
TCGA-BR-7901-01A,-9.197115,-27.324585,TCGA-STAD
TCGA-BR-7957-01A,-9.971091,-17.605074,TCGA-STAD
TCGA-BR-7958-01A,-11.053966,-24.303532,TCGA-STAD
TCGA-BR-7959-01A,-11.156221,-18.401989,TCGA-STAD
TCGA-BR-8058-01A,-9.428749,-23.07153,TCGA-STAD
TCGA-BR-8059-01A,-8.196539,-25.497831,TCGA-STAD
TCGA-BR-8060-01A,-9.053809,-21.486137,TCGA-STAD
TCGA-BR-8077-01A,-10.011297,-21.944376,TCGA-STAD
TCGA-BR-8080-01A,-9.8820505,-17.953625,TCGA-STAD
TCGA-BR-8081-01A,-12.98926,-20.443253,TCGA-STAD
TCGA-BR-8284-01A,-13.371174,-19.706905,TCGA-STAD
TCGA-BR-8286-01A,-15.56805,-20.347454,TCGA-STAD
TCGA-BR-8289-01A,-15.162697,-20.210037,TCGA-STAD
TCGA-BR-8291-01A,-10.255565,-19.018732,TCGA-STAD
TCGA-BR-8295-01A,-7.4879427,-19.102026,TCGA-STAD
TCGA-BR-8296-01A,-13.536115,-17.72487,TCGA-STAD
TCGA-BR-8297-01A,-10.981212,-17.666414,TCGA-STAD
TCGA-BR-8361-01A,-11.502213,-21.986422,TCGA-STAD
TCGA-BR-8364-01A,-9.829455,-17.550276,TCGA-STAD
TCGA-BR-8365-01A,-9.996044,-17.581188,TCGA-STAD
TCGA-BR-8366-01A,-14.342432,-16.649094,TCGA-STAD
TCGA-BR-8367-01A,-12.754908,-18.166504,TCGA-STAD
TCGA-BR-8368-01A,-16.265186,-20.744976,TCGA-STAD
TCGA-BR-8369-01A,-13.35182,-18.074842,TCGA-STAD
TCGA-BR-8371-01A,-9.777073,-16.67935,TCGA-STAD
TCGA-BR-8372-01A,-16.22886,-20.619871,TCGA-STAD
TCGA-BR-8373-01A,-9.017217,-20.705503,TCGA-STAD
TCGA-BR-8380-01A,-10.954003,-17.552883,TCGA-STAD
TCGA-BR-8381-01A,-14.629041,-16.368986,TCGA-STAD
TCGA-BR-8382-01A,-17.257862,-23.000036,TCGA-STAD
TCGA-BR-8384-01A,-11.326048,-17.020437,TCGA-STAD
TCGA-BR-8483-01A,-12.681838,-27.474287,TCGA-STAD
TCGA-BR-8484-01A,-12.058819,-21.451958,TCGA-STAD
TCGA-BR-8485-01A,-8.51313,-20.808542,TCGA-STAD
TCGA-BR-8486-01A,-10.242151,-21.024673,TCGA-STAD
TCGA-BR-8487-01A,-14.887586,-24.174463,TCGA-STAD
TCGA-BR-8588-01A,-11.915689,-19.708735,TCGA-STAD
TCGA-BR-8589-01A,-14.843898,-16.34684,TCGA-STAD
TCGA-BR-8590-01A,-10.911898,-18.714136,TCGA-STAD
TCGA-BR-8591-01A,-14.871592,-23.211796,TCGA-STAD
TCGA-BR-8592-01A,-12.01662,-17.129967,TCGA-STAD
TCGA-BR-8676-01A,-11.670803,-25.067156,TCGA-STAD
TCGA-BR-8677-01A,-12.147047,-17.146898,TCGA-STAD
TCGA-BR-8678-01A,-11.200534,-29.228804,TCGA-STAD
TCGA-BR-8679-01A,-14.398033,-20.729921,TCGA-STAD
TCGA-BR-8680-01A,-16.471973,-19.642618,TCGA-STAD
TCGA-BR-8682-01A,-11.847225,-17.25793,TCGA-STAD
TCGA-BR-8683-01A,-14.746655,-18.3124,TCGA-STAD
TCGA-BR-8686-01A,-14.36939,-16.08428,TCGA-STAD
TCGA-BR-8687-01A,-10.708283,-25.86659,TCGA-STAD
TCGA-BR-8690-01A,-8.100341,-22.076122,TCGA-STAD
TCGA-BR-A44T-01A,-10.949041,-16.592735,TCGA-STAD
TCGA-BR-A44U-01A,-12.893779,-25.750196,TCGA-STAD
TCGA-BR-A4CR-01A,-10.838532,-28.101341,TCGA-STAD
TCGA-BR-A4CS-01A,-12.718916,-22.139757,TCGA-STAD
TCGA-BR-A4IV-01A,-9.758751,-16.684505,TCGA-STAD
TCGA-BR-A4J4-01A,-14.525305,-16.340942,TCGA-STAD
TCGA-BR-A4J5-01A,-11.890315,-17.752426,TCGA-STAD
TCGA-BR-A4J6-01A,-12.609899,-22.97665,TCGA-STAD
TCGA-BR-A4J7-01A,-12.695245,-17.309319,TCGA-STAD
TCGA-BR-A4J8-01A,-13.578465,-19.619667,TCGA-STAD
TCGA-BR-A4J9-01A,-11.416926,-17.35513,TCGA-STAD
TCGA-BR-A4PF-01A,-14.433643,-21.8279,TCGA-STAD
TCGA-BR-A4QL-01A,-13.76535,-24.994762,TCGA-STAD
TCGA-BS-A0T9-01A,21.302402,-11.902027,TCGA-UCEC
TCGA-BS-A0U5-01A,24.889812,-15.497745,TCGA-UCEC
TCGA-BS-A0U9-01B,22.446093,-10.686288,TCGA-UCEC
TCGA-BS-A0UA-01A,22.603569,-20.678436,TCGA-UCEC
TCGA-BS-A0UL-01A,21.317745,-18.423529,TCGA-UCEC
TCGA-BS-A0V4-01A,24.39758,-13.3858,TCGA-UCEC
TCGA-BS-A0V6-01A,22.149673,-18.481956,TCGA-UCEC
TCGA-BS-A0V7-01A,24.234268,-13.367716,TCGA-UCEC
TCGA-BS-A0V8-01A,22.746447,-11.729766,TCGA-UCEC
TCGA-BS-A0VI-01A,24.46879,-13.638197,TCGA-UCEC
TCGA-BS-A0WQ-01A,21.917902,-14.453969,TCGA-UCEC
TCGA-BT-A0S7-01A,21.671902,9.477119,TCGA-BLCA
TCGA-BT-A0YX-01A,6.613483,-15.793015,TCGA-BLCA
TCGA-BT-A20J-01A,6.936522,-3.613669,TCGA-BLCA
TCGA-BT-A20N-01A,10.281591,-0.97133327,TCGA-BLCA
TCGA-BT-A20N-11A,25.878162,8.59505,TCGA-BLCA
TCGA-BT-A20O-01A,6.126312,-4.0539474,TCGA-BLCA
TCGA-BT-A20P-01A,27.525084,-8.291507,TCGA-BLCA
TCGA-BT-A20Q-01A,7.421864,-1.9061931,TCGA-BLCA
TCGA-BT-A20R-01A,8.72923,1.8801254,TCGA-BLCA
TCGA-BT-A20R-11A,-10.690595,8.780126,TCGA-BLCA
TCGA-BT-A20T-01A,13.091936,-2.9144533,TCGA-BLCA
TCGA-BT-A20U-01A,9.291325,-17.028248,TCGA-BLCA
TCGA-BT-A20U-11A,7.3865633,-15.761178,TCGA-BLCA
TCGA-BT-A20V-01A,11.964739,-13.310489,TCGA-BLCA
TCGA-BT-A20W-01A,9.274622,-1.5312989,TCGA-BLCA
TCGA-BT-A20W-11A,5.5700574,1.1070486,TCGA-BLCA
TCGA-BT-A20X-01A,-2.8075852,-18.551102,TCGA-BLCA
TCGA-BT-A2LA-01A,24.004618,-4.10527,TCGA-BLCA
TCGA-BT-A2LA-11A,-34.910606,-1.429527,TCGA-BLCA
TCGA-BT-A2LB-01A,8.694866,-2.2806215,TCGA-BLCA
TCGA-BT-A2LD-01A,11.145561,15.464112,TCGA-BLCA
TCGA-BT-A3PH-01A,16.170189,-0.91267765,TCGA-BLCA
TCGA-BT-A3PJ-01A,5.944099,-2.3593574,TCGA-BLCA
TCGA-BT-A3PK-01A,5.784514,-0.94540757,TCGA-BLCA
TCGA-BT-A42C-01A,11.095097,-2.6605923,TCGA-BLCA
TCGA-BT-A42E-01A,4.9640536,-3.2809315,TCGA-BLCA
TCGA-BT-A42F-01A,3.0215347,-11.372622,TCGA-BLCA
TCGA-BW-A5NO-01A,9.887895,23.335848,TCGA-LIHC
TCGA-BW-A5NP-01A,17.79677,20.618042,TCGA-LIHC
TCGA-BW-A5NQ-01A,9.039524,18.54007,TCGA-LIHC
TCGA-C4-A0EZ-01A,21.794905,-3.2338674,TCGA-BLCA
TCGA-C4-A0F0-01A,11.222378,-20.145912,TCGA-BLCA
TCGA-C4-A0F1-01A,4.09015,-16.165241,TCGA-BLCA
TCGA-C4-A0F6-01A,16.10892,-2.4851892,TCGA-BLCA
TCGA-C4-A0F7-01A,13.641357,-3.9465272,TCGA-BLCA
TCGA-C5-A0TN-01A,11.419607,-8.000407,TCGA-CESC
TCGA-C5-A1BE-01B,9.924932,-13.184211,TCGA-CESC
TCGA-C5-A1BF-01B,10.108471,-8.797957,TCGA-CESC
TCGA-C5-A1BI-01B,5.291282,-11.691167,TCGA-CESC
TCGA-C5-A1BJ-01A,5.643751,-11.785136,TCGA-CESC
TCGA-C5-A1BK-01B,5.5695314,-11.600506,TCGA-CESC
TCGA-C5-A1BL-01A,8.250793,-11.310937,TCGA-CESC
TCGA-C5-A1BM-01A,5.9336667,-11.83085,TCGA-CESC
TCGA-C5-A1BN-01B,10.520178,-9.282176,TCGA-CESC
TCGA-C5-A1BQ-01C,8.865572,-11.374472,TCGA-CESC
TCGA-C5-A1M5-01A,8.4598055,-11.740837,TCGA-CESC
TCGA-C5-A1M6-01A,15.203515,-12.203018,TCGA-CESC
TCGA-C5-A1M7-01A,5.931878,-11.8703785,TCGA-CESC
TCGA-C5-A1M8-01A,11.711198,-12.162763,TCGA-CESC
TCGA-C5-A1M9-01A,12.434962,-8.611521,TCGA-CESC
TCGA-C5-A1ME-01A,4.967839,-8.2856045,TCGA-CESC
TCGA-C5-A1MF-01A,25.800283,-11.737954,TCGA-CESC
TCGA-C5-A1MH-01A,6.059181,-12.126603,TCGA-CESC
TCGA-C5-A1MI-01A,14.864808,-11.543527,TCGA-CESC
TCGA-C5-A1MJ-01A,14.868036,-10.921354,TCGA-CESC
TCGA-C5-A1MK-01A,6.8997626,-11.4616585,TCGA-CESC
TCGA-C5-A1ML-01A,12.355797,-13.48752,TCGA-CESC
TCGA-C5-A1MN-01A,12.049299,-9.04325,TCGA-CESC
TCGA-C5-A1MP-01A,7.894796,-11.001871,TCGA-CESC
TCGA-C5-A1MQ-01A,5.161064,-8.330904,TCGA-CESC
TCGA-C5-A2LS-01A,15.569371,-9.281301,TCGA-CESC
TCGA-C5-A2LT-01A,6.7323265,-8.504662,TCGA-CESC
TCGA-C5-A2LV-01A,12.934814,-19.638554,TCGA-CESC
TCGA-C5-A2LX-01A,2.1578434,-19.36891,TCGA-CESC
TCGA-C5-A2LY-01A,11.470445,-8.141213,TCGA-CESC
TCGA-C5-A2LZ-01A,8.799873,-11.193899,TCGA-CESC
TCGA-C5-A2M1-01A,15.144139,-9.945803,TCGA-CESC
TCGA-C5-A2M2-01A,15.675074,-9.276485,TCGA-CESC
TCGA-C5-A3HD-01B,12.176163,-8.726368,TCGA-CESC
TCGA-C5-A3HE-01A,14.14797,-8.813898,TCGA-CESC
TCGA-C5-A3HF-01A,-7.5168643,-4.505576,TCGA-CESC
TCGA-C5-A3HL-01A,10.121335,-13.001424,TCGA-CESC
TCGA-C5-A7CG-01A,7.1308746,-12.558178,TCGA-CESC
TCGA-C5-A7CH-01A,10.573234,-9.568519,TCGA-CESC
TCGA-C5-A7CJ-01A,6.8191795,-11.614374,TCGA-CESC
TCGA-C5-A7CK-01A,10.687587,-13.553467,TCGA-CESC
TCGA-C5-A7CL-01A,8.572371,-11.838455,TCGA-CESC
TCGA-C5-A7CM-01A,14.5466585,-8.58373,TCGA-CESC
TCGA-C5-A7CO-01A,10.990597,-13.519839,TCGA-CESC
TCGA-C5-A7UC-01A,10.439422,-8.202403,TCGA-CESC
TCGA-C5-A7UE-01A,10.828,-14.182906,TCGA-CESC
TCGA-C5-A7UH-01A,8.304655,-10.538662,TCGA-CESC
TCGA-C5-A7UI-01A,8.937288,-13.766104,TCGA-CESC
TCGA-C5-A7X3-01A,6.5362473,-7.2692423,TCGA-CESC
TCGA-C5-A7X5-01A,12.237044,-8.676229,TCGA-CESC
TCGA-C5-A7X8-01A,14.053526,-10.113521,TCGA-CESC
TCGA-C5-A7XC-01A,7.8922615,-10.93138,TCGA-CESC
TCGA-C5-A8XH-01A,10.225561,-8.886551,TCGA-CESC
TCGA-C5-A8XI-01A,10.53102,-12.289093,TCGA-CESC
TCGA-C5-A8XJ-01A,9.216501,-10.74854,TCGA-CESC
TCGA-C5-A8XK-01A,9.75015,-8.217113,TCGA-CESC
TCGA-C5-A8YQ-01A,10.315507,-10.66901,TCGA-CESC
TCGA-C5-A8YR-01A,7.6197047,-5.2203064,TCGA-CESC
TCGA-C5-A8YT-01A,-8.651493,10.302727,TCGA-CESC
TCGA-C5-A8ZZ-01A,11.887238,-14.147756,TCGA-CESC
TCGA-C5-A901-01A,10.085777,-11.512517,TCGA-CESC
TCGA-C5-A902-01A,11.660401,-9.5811205,TCGA-CESC
TCGA-C5-A905-01A,12.775179,-11.86337,TCGA-CESC
TCGA-C5-A907-01A,9.589231,-8.045258,TCGA-CESC
TCGA-C8-A1HE-01A,-18.14003,-7.6321254,TCGA-BRCA
TCGA-C8-A1HF-01A,-12.942214,-10.010859,TCGA-BRCA
TCGA-C8-A1HG-01A,-15.259371,-11.209287,TCGA-BRCA
TCGA-C8-A1HI-01A,-14.697656,-0.7676481,TCGA-BRCA
TCGA-C8-A1HJ-01A,-8.715333,-12.218875,TCGA-BRCA
TCGA-C8-A1HK-01A,-15.652095,-12.082696,TCGA-BRCA
TCGA-C8-A1HL-01A,-21.717709,-6.681848,TCGA-BRCA
TCGA-C8-A1HM-01A,-17.793161,-11.284415,TCGA-BRCA
TCGA-C8-A1HN-01A,-19.400145,-9.98327,TCGA-BRCA
TCGA-C8-A1HO-01A,-18.240122,-9.686465,TCGA-BRCA
TCGA-C8-A26V-01A,-17.718483,-7.106054,TCGA-BRCA
TCGA-C8-A26W-01A,-15.941657,-2.700514,TCGA-BRCA
TCGA-C8-A26X-01A,-12.513136,-9.360135,TCGA-BRCA
TCGA-C8-A26Y-01A,-6.234315,-5.746016,TCGA-BRCA
TCGA-C8-A26Z-01A,-21.32092,-6.101915,TCGA-BRCA
TCGA-C8-A273-01A,-20.312305,-6.8812623,TCGA-BRCA
TCGA-C8-A274-01A,-18.185375,-7.7691536,TCGA-BRCA
TCGA-C8-A275-01A,-12.46995,-9.071329,TCGA-BRCA
TCGA-C8-A278-01A,-12.210544,-8.927975,TCGA-BRCA
TCGA-C8-A27A-01A,-18.936201,-11.064546,TCGA-BRCA
TCGA-C8-A27B-01A,-7.5039043,-11.302871,TCGA-BRCA
TCGA-C8-A3M7-01A,-12.6277,-5.1006165,TCGA-BRCA
TCGA-C8-A3M8-01A,-19.529713,-8.816451,TCGA-BRCA
TCGA-C8-A8HP-01A,-9.962233,-5.972891,TCGA-BRCA
TCGA-C8-A8HQ-01A,-12.961768,-6.859367,TCGA-BRCA
TCGA-C8-A8HR-01A,-12.435694,-3.6683855,TCGA-BRCA
TCGA-C9-A47Z-01A,11.972027,-17.82406,TCGA-HNSC
TCGA-C9-A480-01A,9.241675,-15.796993,TCGA-HNSC
TCGA-CA-5254-01A,-16.92082,-23.552847,TCGA-COAD
TCGA-CA-5255-01A,-22.140955,-22.023489,TCGA-COAD
TCGA-CA-5256-01A,-17.838799,-30.391224,TCGA-COAD
TCGA-CA-5796-01A,-19.34742,-25.129076,TCGA-COAD
TCGA-CA-5797-01A,-25.96402,-28.266693,TCGA-COAD
TCGA-CA-6715-01A,-20.25934,-32.08111,TCGA-COAD
TCGA-CA-6716-01A,-18.241276,-25.772896,TCGA-COAD
TCGA-CA-6717-01A,-24.577955,-23.967901,TCGA-COAD
TCGA-CA-6718-01A,-20.805033,-22.936872,TCGA-COAD
TCGA-CA-6719-01A,-21.137476,-24.987062,TCGA-COAD
TCGA-CC-5258-01A,31.445578,13.225671,TCGA-LIHC
TCGA-CC-5259-01A,32.203342,13.096292,TCGA-LIHC
TCGA-CC-5260-01A,18.22574,14.8020735,TCGA-LIHC
TCGA-CC-5261-01A,13.607825,18.461742,TCGA-LIHC
TCGA-CC-5262-01A,11.553433,19.667364,TCGA-LIHC
TCGA-CC-5263-01A,9.342586,21.421965,TCGA-LIHC
TCGA-CC-5264-01A,9.832772,23.716768,TCGA-LIHC
TCGA-CC-A123-01A,32.267956,13.105627,TCGA-LIHC
TCGA-CC-A1HT-01A,9.934458,19.50959,TCGA-LIHC
TCGA-CC-A3M9-01A,6.344404,-3.3491166,TCGA-LIHC
TCGA-CC-A3MA-01A,16.936293,17.575312,TCGA-LIHC
TCGA-CC-A3MB-01A,13.645908,20.753315,TCGA-LIHC
TCGA-CC-A3MC-01A,17.999813,18.827478,TCGA-LIHC
