,0,1,cancer_type
TCGA-AZ-6598-11A-01R-1774-07,-20.402296,15.454349,TCGA-COAD
TCGA-AA-3844-01A-01R-1022-07,-4.5886445,31.846218,TCGA-COAD
TCGA-AZ-6601-01A-11R-1774-07,15.93616,25.450573,TCGA-COAD
TCGA-AA-3518-01A-02R-0826-07,-6.612569,31.403646,TCGA-COAD
TCGA-AA-A00U-01A-01R-A002-07,-3.1787825,31.980623,TCGA-COAD
TCGA-AA-3518-11A-01R-1672-07,-21.110693,14.979806,TCGA-COAD
TCGA-DM-A1D7-01A-11R-A155-07,15.481219,31.52271,TCGA-COAD
TCGA-AA-3492-01A-01R-1410-07,-7.760985,31.617558,TCGA-COAD
TCGA-AA-A00J-01A-02R-A002-07,-3.9204001,32.501377,TCGA-COAD
TCGA-AA-A02O-01A-21R-A16W-07,-5.3833866,33.137547,TCGA-COAD
TCGA-CA-5796-01A-01R-1653-07,9.820408,27.845757,TCGA-COAD
TCGA-AA-3510-01A-01R-1410-07,-6.649185,33.34861,TCGA-COAD
TCGA-CM-6170-01A-11R-1653-07,14.876313,27.17402,TCGA-COAD
TCGA-AA-3842-01A-01R-1022-07,-6.761962,28.123158,TCGA-COAD
TCGA-AZ-6605-01A-11R-1839-07,14.992447,25.777498,TCGA-COAD
TCGA-T9-A92H-01A-11R-A37K-07,14.729583,30.831785,TCGA-COAD
TCGA-A6-2684-01A-01R-A278-07,29.75663,-5.229053,TCGA-COAD
TCGA-AY-4071-01A-01R-1113-07,-3.4474425,29.29697,TCGA-COAD
TCGA-CM-6674-01A-11R-1839-07,10.543005,28.629778,TCGA-COAD
TCGA-A6-6138-01A-11R-1774-07,12.79272,26.271004,TCGA-COAD
TCGA-G4-6294-01A-11R-1774-07,15.673702,30.24481,TCGA-COAD
TCGA-5M-AAT5-01A-21R-A41B-07,13.949756,31.311157,TCGA-COAD
TCGA-CK-6747-01A-11R-1839-07,11.332332,27.761463,TCGA-COAD
TCGA-D5-7000-01A-11R-A32Z-07,15.95701,26.059155,TCGA-COAD
TCGA-RU-A8FL-01A-11R-A37K-07,14.714687,31.229269,TCGA-COAD
TCGA-G4-6297-01A-11R-1723-07,13.235183,27.42711,TCGA-COAD
TCGA-AA-A01I-01A-02R-A089-07,-3.2861304,31.895948,TCGA-COAD
TCGA-F4-6856-01A-11R-1928-07,10.066284,28.525288,TCGA-COAD
TCGA-AA-A017-01A-01R-A00A-07,-4.4214087,32.059357,TCGA-COAD
TCGA-F4-6703-01A-11R-1839-07,12.347887,24.817314,TCGA-COAD
TCGA-AA-3673-01A-01R-0905-07,-4.587955,29.945797,TCGA-COAD
TCGA-AA-3712-01A-21R-1723-07,16.912382,28.868832,TCGA-COAD
TCGA-A6-6780-01B-04R-A277-07,30.387936,-6.022122,TCGA-COAD
TCGA-AA-3524-01A-02R-0821-07,-6.3441725,27.707762,TCGA-COAD
TCGA-AA-3660-01A-01R-1723-07,13.102911,27.654753,TCGA-COAD
TCGA-AA-3941-01A-01R-1022-07,-6.1454296,29.934645,TCGA-COAD
TCGA-D5-6924-01A-11R-1928-07,13.718938,27.014143,TCGA-COAD
TCGA-AA-A01F-01A-01R-A002-07,-2.9429429,31.834873,TCGA-COAD
TCGA-A6-6780-01A-11R-1839-07,10.743456,30.18442,TCGA-COAD
TCGA-AA-A00Q-01A-01R-A002-07,-4.4589834,31.836613,TCGA-COAD
TCGA-AA-3977-01A-01R-1022-07,-6.5727253,27.6411,TCGA-COAD
TCGA-A6-6650-01B-02R-A277-07,30.30296,-5.9502378,TCGA-COAD
TCGA-AA-3660-11A-01R-1723-07,-20.958893,14.660036,TCGA-COAD
TCGA-D5-5537-01A-21R-1928-07,13.804511,28.10462,TCGA-COAD
TCGA-CM-6169-01A-11R-1653-07,12.834818,25.683683,TCGA-COAD
TCGA-CM-4750-01A-01R-1410-07,-7.032756,29.581446,TCGA-COAD
TCGA-A6-5659-01B-04R-A277-07,30.432465,-5.8861036,TCGA-COAD
TCGA-A6-5666-01A-01R-1653-07,16.309675,29.084215,TCGA-COAD
TCGA-A6-2678-01A-01R-0821-07,-4.9121213,29.944416,TCGA-COAD
TCGA-CA-5254-01A-21R-1839-07,16.031164,25.513178,TCGA-COAD
TCGA-CK-4947-01B-11R-1653-07,12.565168,27.223722,TCGA-COAD
TCGA-A6-2681-01A-01R-1410-07,-6.306148,29.12929,TCGA-COAD
TCGA-CM-6167-01A-11R-1653-07,14.446588,25.516466,TCGA-COAD
TCGA-A6-5656-01A-21R-1839-07,14.606274,31.400354,TCGA-COAD
TCGA-AZ-6606-01A-11R-1839-07,15.637033,28.801882,TCGA-COAD
TCGA-AZ-4684-01A-01R-1410-07,-5.212442,28.481047,TCGA-COAD
TCGA-AA-3489-11A-01R-1839-07,-21.114096,14.428858,TCGA-COAD
TCGA-AA-3494-01A-01R-1410-07,-5.034955,31.209927,TCGA-COAD
TCGA-AZ-4615-01A-01R-1410-07,-6.3065434,31.663382,TCGA-COAD
TCGA-A6-6650-01A-11R-1774-07,13.446247,28.078243,TCGA-COAD
TCGA-G4-6314-01A-11R-1723-07,12.930873,28.791164,TCGA-COAD
TCGA-AA-3675-01A-02R-0905-07,11.907462,27.915327,TCGA-COAD
TCGA-AA-A00D-01A-01R-A002-07,-6.221089,32.382153,TCGA-COAD
TCGA-CA-6717-01A-11R-1839-07,13.406664,25.22456,TCGA-COAD
TCGA-CM-6163-01A-11R-1653-07,14.497318,26.818972,TCGA-COAD
TCGA-AA-3519-01A-02R-0821-07,-4.532163,32.169273,TCGA-COAD
TCGA-AA-A00K-01A-02R-A002-07,-3.8441982,32.29028,TCGA-COAD
TCGA-D5-6535-01A-11R-1723-07,13.10103,27.757046,TCGA-COAD
TCGA-AZ-6608-01A-11R-1839-07,16.03367,30.884638,TCGA-COAD
TCGA-D5-6931-01A-11R-1928-07,15.955078,25.662203,TCGA-COAD
TCGA-AA-A01D-01A-01R-A00A-07,-4.630228,28.08741,TCGA-COAD
TCGA-A6-6654-01A-21R-1839-07,12.39654,25.320192,TCGA-COAD
TCGA-AA-A01V-01A-23R-A083-07,-5.447244,33.15286,TCGA-COAD
TCGA-AA-3858-01A-01R-0905-07,-6.2749095,29.58144,TCGA-COAD
TCGA-AZ-6600-01A-11R-1774-07,15.843502,25.578463,TCGA-COAD
TCGA-F4-6854-01A-11R-1928-07,15.101373,27.426476,TCGA-COAD
TCGA-F4-6463-01A-11R-1723-07,12.936361,28.613647,TCGA-COAD
TCGA-D5-5538-01A-01R-1653-07,13.486355,25.866362,TCGA-COAD
TCGA-A6-5662-01A-01R-1653-07,15.306853,29.385317,TCGA-COAD
TCGA-AA-3710-01A-01R-1022-07,-5.4466844,28.506104,TCGA-COAD
TCGA-AD-6963-01A-11R-1928-07,16.789257,29.648273,TCGA-COAD
TCGA-AA-3496-11A-01R-1839-07,-20.773376,14.498048,TCGA-COAD
TCGA-A6-6648-01A-11R-1774-07,16.703129,29.3437,TCGA-COAD
TCGA-G4-6309-01A-21R-1839-07,10.762359,30.785439,TCGA-COAD
TCGA-AD-6889-01A-11R-1928-07,11.08601,30.87393,TCGA-COAD
TCGA-G4-6302-01A-11R-1723-07,11.644388,24.99152,TCGA-COAD
TCGA-AA-3525-01A-02R-0826-07,-7.059109,31.360636,TCGA-COAD
TCGA-AA-3989-01A-01R-1022-07,-6.025958,29.81197,TCGA-COAD
TCGA-A6-6781-01A-22R-A278-07,29.327831,-5.146437,TCGA-COAD
TCGA-AY-A71X-01A-12R-A37K-07,15.467484,31.135933,TCGA-COAD
TCGA-CK-6746-01A-11R-1839-07,10.3836155,29.621042,TCGA-COAD
TCGA-A6-5660-01A-01R-1653-07,16.845291,28.930046,TCGA-COAD
TCGA-AA-3496-01A-21R-1839-07,15.563331,27.015299,TCGA-COAD
TCGA-G4-6304-01A-11R-1928-07,11.357907,30.584578,TCGA-COAD
TCGA-DM-A1D9-01A-11R-A155-07,15.481753,31.30087,TCGA-COAD
TCGA-A6-2676-01A-01R-0826-07,-6.167422,31.666012,TCGA-COAD
TCGA-NH-A8F7-06A-31R-A41B-07,14.068525,31.173391,TCGA-COAD
TCGA-AA-A02J-01A-01R-A00A-07,-2.8666005,29.84367,TCGA-COAD
TCGA-A6-2683-01A-01R-0821-07,-5.668413,33.27692,TCGA-COAD
TCGA-AA-A024-01A-02R-A00A-07,-5.917805,27.620474,TCGA-COAD
TCGA-AA-3531-11A-01R-A32Z-07,-21.07632,15.084529,TCGA-COAD
TCGA-G4-6320-01A-11R-1723-07,11.396564,30.819633,TCGA-COAD
TCGA-AA-3521-01A-01R-0821-07,-4.3148255,31.843414,TCGA-COAD
TCGA-D5-6541-01A-11R-1723-07,14.928334,25.971964,TCGA-COAD
TCGA-CM-5349-01A-21R-1723-07,12.81147,28.9691,TCGA-COAD
TCGA-A6-2684-11A-01R-A32Z-07,-21.329447,15.17096,TCGA-COAD
TCGA-A6-2680-11A-01R-A32Z-07,-21.32838,15.282805,TCGA-COAD
TCGA-A6-6782-01A-11R-1839-07,14.825501,26.711912,TCGA-COAD
TCGA-D5-6922-01A-11R-1928-07,16.279842,27.775412,TCGA-COAD
TCGA-AA-3819-01A-01R-0905-07,-3.714061,30.62716,TCGA-COAD
TCGA-A6-6653-01A-11R-1774-07,10.177178,28.832943,TCGA-COAD
TCGA-CK-4950-01A-01R-1723-07,11.279207,27.534534,TCGA-COAD
TCGA-A6-2683-11A-01R-A32Z-07,-21.34698,15.166873,TCGA-COAD
TCGA-AA-3655-01A-02R-1723-07,12.924634,27.50616,TCGA-COAD
TCGA-F4-6809-01A-11R-1839-07,14.764726,26.478971,TCGA-COAD
TCGA-AA-3869-01A-01R-1022-07,-5.009821,28.206614,TCGA-COAD
TCGA-A6-5665-11A-01R-1653-07,-20.46579,15.338164,TCGA-COAD
TCGA-NH-A50T-01A-11R-A28H-07,16.80549,30.19454,TCGA-COAD
TCGA-A6-5659-01A-01R-A278-07,29.9107,-4.9655066,TCGA-COAD
TCGA-A6-5659-01A-01R-1653-07,16.90641,28.824867,TCGA-COAD
TCGA-AA-3831-01A-01R-0905-07,-4.1840987,29.540602,TCGA-COAD
TCGA-AA-3532-01A-01R-0821-07,-4.133431,29.032541,TCGA-COAD
TCGA-G4-6310-01A-11R-1723-07,12.1200285,30.113218,TCGA-COAD
TCGA-DM-A28E-01A-11R-A32Y-07,16.485956,30.55975,TCGA-COAD
TCGA-A6-3810-01A-01R-A278-07,29.83141,-5.2050233,TCGA-COAD
TCGA-AA-3930-01A-01R-1022-07,-6.201389,32.162613,TCGA-COAD
TCGA-A6-5661-01A-01R-1653-07,10.525109,27.757692,TCGA-COAD
TCGA-CM-6164-01A-11R-1653-07,15.764175,27.779362,TCGA-COAD
TCGA-QL-A97D-01A-12R-A41B-07,12.976078,27.761518,TCGA-COAD
TCGA-AD-6899-01A-11R-1928-07,13.5344095,25.96153,TCGA-COAD
TCGA-NH-A8F7-01A-11R-A41B-07,14.117309,31.17119,TCGA-COAD
TCGA-AA-3506-01A-01R-1410-07,-7.624567,28.390253,TCGA-COAD
TCGA-AA-3712-11A-01R-1723-07,-21.74134,15.52755,TCGA-COAD
TCGA-NH-A50V-01A-11R-A28H-07,16.681229,25.953007,TCGA-COAD
TCGA-AZ-6601-11A-01R-1774-07,-20.443256,15.331709,TCGA-COAD
TCGA-A6-4105-01A-02R-1774-07,15.860273,27.567896,TCGA-COAD
TCGA-D5-6932-01A-11R-1928-07,16.939707,28.8984,TCGA-COAD
TCGA-AA-A01X-01A-21R-A083-07,-5.0319614,32.962532,TCGA-COAD
TCGA-CK-4952-01A-01R-1723-07,10.713786,30.651009,TCGA-COAD
TCGA-A6-2685-01A-01R-1410-07,-5.77856,29.641575,TCGA-COAD
TCGA-AA-3662-11A-01R-1723-07,-20.923208,14.6882925,TCGA-COAD
TCGA-G4-6315-01A-11R-1723-07,12.091755,30.095236,TCGA-COAD
TCGA-AA-3821-01A-01R-1022-07,-2.000637,30.685188,TCGA-COAD
TCGA-CM-6680-01A-11R-1839-07,16.356052,26.09104,TCGA-COAD
TCGA-AA-A01P-01A-21R-A083-07,-6.4488583,31.801794,TCGA-COAD
TCGA-AA-A00E-01A-01R-A002-07,-6.5474815,27.778389,TCGA-COAD
TCGA-A6-2679-01A-02R-1410-07,-7.9520516,28.667774,TCGA-COAD
TCGA-AU-3779-01A-01R-1723-07,13.178913,27.831549,TCGA-COAD
TCGA-A6-2675-01A-02R-1723-07,12.982025,27.919733,TCGA-COAD
TCGA-AA-3811-01A-01R-1022-07,-5.7107472,31.13971,TCGA-COAD
TCGA-CM-5862-01A-01R-1653-07,14.9830065,29.80591,TCGA-COAD
TCGA-AA-3851-01A-01R-1022-07,-4.876173,28.5827,TCGA-COAD
TCGA-AA-3522-11A-01R-A32Z-07,-21.669771,15.429781,TCGA-COAD
TCGA-CM-6676-01A-11R-1839-07,15.226219,29.696695,TCGA-COAD
TCGA-A6-3810-01B-04R-A277-07,30.925526,-6.498785,TCGA-COAD
TCGA-F4-6461-01A-11R-1774-07,11.650341,26.20346,TCGA-COAD
TCGA-A6-5664-01A-21R-1839-07,13.468106,25.451712,TCGA-COAD
TCGA-AA-3517-01A-01R-0821-07,-3.8706896,31.531195,TCGA-COAD
TCGA-AA-3561-01A-01R-0821-07,-6.858555,32.952473,TCGA-COAD
TCGA-CA-5797-01A-01R-1653-07,11.98168,28.789532,TCGA-COAD
TCGA-G4-6307-01A-11R-1723-07,15.538602,31.515133,TCGA-COAD
TCGA-AA-3680-01A-01R-0905-07,-4.1016455,29.052929,TCGA-COAD
TCGA-G4-6322-01A-11R-1723-07,16.181952,30.013794,TCGA-COAD
TCGA-A6-2675-11A-01R-1723-07,-20.501501,14.799341,TCGA-COAD
TCGA-AA-3520-11A-01R-A32Z-07,-21.428108,15.209521,TCGA-COAD
TCGA-AZ-4616-01A-21R-1839-07,12.369009,31.56039,TCGA-COAD
TCGA-DM-A280-01A-12R-A16W-07,10.340146,29.018076,TCGA-COAD
TCGA-AZ-6600-11A-01R-1774-07,-20.38595,15.401686,TCGA-COAD
TCGA-D5-6898-01A-11R-1928-07,16.560604,27.972452,TCGA-COAD
TCGA-3L-AA1B-01A-11R-A37K-07,15.1226425,26.782385,TCGA-COAD
TCGA-AA-3560-01A-01R-0821-07,-7.0527196,29.743994,TCGA-COAD
TCGA-CM-6678-01A-11R-1839-07,15.562896,28.919788,TCGA-COAD
TCGA-AA-3516-01A-02R-0826-07,-7.1695604,31.256922,TCGA-COAD
TCGA-D5-6920-01A-11R-1928-07,15.887614,26.066738,TCGA-COAD
TCGA-G4-6588-01A-11R-1774-07,10.6978855,30.685421,TCGA-COAD
TCGA-A6-2680-01A-01R-1410-07,-5.8112807,29.53843,TCGA-COAD
TCGA-G4-6586-01A-11R-1774-07,10.710129,30.873592,TCGA-COAD
TCGA-AA-3877-01A-01R-1022-07,-5.858691,31.004786,TCGA-COAD
TCGA-AZ-6603-01A-11R-1839-07,15.225132,27.303219,TCGA-COAD
TCGA-AA-3511-11A-01R-1839-07,-20.95473,15.299112,TCGA-COAD
TCGA-AA-A02F-01A-01R-A089-07,-2.716231,29.739717,TCGA-COAD
TCGA-CM-5344-01A-21R-1723-07,12.8777895,29.038353,TCGA-COAD
TCGA-D5-6928-01A-11R-1928-07,15.541499,24.822102,TCGA-COAD
TCGA-G4-6317-02A-11R-2066-07,12.782065,30.910452,TCGA-COAD
TCGA-AA-3529-01A-02R-0821-07,-5.105151,31.969288,TCGA-COAD
TCGA-QG-A5Z1-01A-11R-A28H-07,14.948921,30.813776,TCGA-COAD
TCGA-AZ-4313-01A-01R-1410-07,-6.8252516,27.763693,TCGA-COAD
TCGA-A6-2682-11A-01R-A32Z-07,-21.322462,15.269231,TCGA-COAD
TCGA-AY-A69D-01A-11R-A37K-07,15.998722,26.40741,TCGA-COAD
TCGA-AA-3870-01A-01R-1022-07,-7.082383,29.25964,TCGA-COAD
TCGA-AA-A010-01A-01R-A089-07,-6.6214023,27.643436,TCGA-COAD
TCGA-AA-3968-01A-01R-1022-07,-3.45962,29.376816,TCGA-COAD
TCGA-NH-A50U-01A-33R-A37K-07,15.121567,30.938705,TCGA-COAD
TCGA-AA-A02K-01A-03R-A32Y-07,14.881558,31.003986,TCGA-COAD
TCGA-CM-6161-01A-11R-1653-07,15.484726,27.408957,TCGA-COAD
TCGA-AA-A02H-01A-01R-A089-07,-6.470583,28.132399,TCGA-COAD
TCGA-AD-6895-01A-11R-1928-07,10.414801,30.945734,TCGA-COAD
TCGA-CM-5341-01A-01R-1410-07,-7.40562,32.70694,TCGA-COAD
TCGA-AA-A00R-01A-01R-A002-07,-6.1053214,31.211454,TCGA-COAD
TCGA-AA-3522-01A-01R-0821-07,-6.6338573,29.661446,TCGA-COAD
TCGA-G4-6299-01A-11R-1774-07,15.527431,24.870626,TCGA-COAD
TCGA-D5-6929-01A-31R-1928-07,13.558912,25.849558,TCGA-COAD
TCGA-AA-3856-01A-01R-0905-07,-3.8208559,30.368706,TCGA-COAD
TCGA-AA-3514-01A-02R-0821-07,-8.303305,29.113968,TCGA-COAD
TCGA-AA-3814-01A-01R-0905-07,-4.108716,29.183437,TCGA-COAD
TCGA-A6-5667-01A-21R-1723-07,12.716962,29.22035,TCGA-COAD
TCGA-AM-5820-01A-01R-1653-07,10.884746,28.803396,TCGA-COAD
TCGA-A6-5665-01A-01R-1653-07,10.773636,30.771908,TCGA-COAD
TCGA-CK-5914-01A-11R-1653-07,17.0175,29.537924,TCGA-COAD
TCGA-G4-6317-01A-11R-1723-07,12.5788,30.822685,TCGA-COAD
TCGA-5M-AATE-01A-11R-A41B-07,13.728182,31.409344,TCGA-COAD
TCGA-D5-6930-01A-11R-1928-07,11.199786,27.361565,TCGA-COAD
TCGA-AA-3950-01A-02R-1022-07,-7.7788434,31.602371,TCGA-COAD
TCGA-CK-5915-01A-11R-1653-07,12.162021,29.876013,TCGA-COAD
TCGA-AA-3975-01A-01R-1022-07,-3.1675262,29.491173,TCGA-COAD
TCGA-AA-3971-01A-01R-1022-07,-3.7743855,29.198746,TCGA-COAD
TCGA-DM-A0XF-01A-11R-A155-07,15.239354,31.376438,TCGA-COAD
TCGA-DM-A28K-01A-21R-A32Y-07,11.737365,31.193377,TCGA-COAD
TCGA-AA-3549-01A-02R-0821-07,-4.6785846,32.234795,TCGA-COAD
TCGA-AA-3947-01A-01R-1022-07,-7.7824483,31.823078,TCGA-COAD
TCGA-CK-4948-01B-11R-1653-07,17.05402,27.23332,TCGA-COAD
TCGA-AA-3846-01A-01R-1022-07,-4.4088025,31.50885,TCGA-COAD
TCGA-AZ-4315-01A-01R-1410-07,-6.874133,33.397556,TCGA-COAD
TCGA-AA-3554-01A-01R-0826-07,-6.3375726,31.121237,TCGA-COAD
TCGA-AA-3970-01A-01R-1022-07,-4.1415086,28.776098,TCGA-COAD
TCGA-G4-6306-01A-11R-1774-07,12.042749,30.29388,TCGA-COAD
TCGA-NH-A6GA-01A-11R-A37K-07,16.788767,26.011818,TCGA-COAD
TCGA-AA-3949-01A-01R-1022-07,-7.217728,29.953619,TCGA-COAD
TCGA-G4-6321-01A-11R-1723-07,9.8054495,27.830013,TCGA-COAD
TCGA-AA-3527-11A-01R-A32Z-07,-21.429415,15.202575,TCGA-COAD
TCGA-DM-A285-01A-11R-A16W-07,17.315552,27.500092,TCGA-COAD
TCGA-AA-A00L-01A-01R-A002-07,-4.4109845,32.651382,TCGA-COAD
TCGA-AZ-5403-01A-01R-1653-07,10.805346,28.70341,TCGA-COAD
TCGA-CM-6675-01A-11R-1839-07,10.591025,30.99381,TCGA-COAD
TCGA-AA-3976-01A-01R-1022-07,-6.7099743,28.139713,TCGA-COAD
TCGA-5M-AATA-01A-31R-A41B-07,13.819091,31.47283,TCGA-COAD
TCGA-CM-6166-01A-11R-1653-07,12.818342,29.943756,TCGA-COAD
TCGA-QG-A5YV-01A-11R-A28H-07,15.923029,29.230192,TCGA-COAD
TCGA-AZ-5407-01A-01R-1723-07,9.944652,27.799822,TCGA-COAD
TCGA-NH-A8F8-01A-72R-A41B-07,13.318726,28.742632,TCGA-COAD
TCGA-AA-3688-01A-01R-0905-07,-3.9740982,29.467999,TCGA-COAD
TCGA-D5-6540-01A-11R-1723-07,10.490331,30.941853,TCGA-COAD
TCGA-AZ-4614-01A-01R-1410-07,-3.1619039,31.539402,TCGA-COAD
TCGA-CM-6168-01A-11R-1653-07,13.385608,25.18121,TCGA-COAD
TCGA-A6-6141-01A-11R-1774-07,11.54635,27.406574,TCGA-COAD
TCGA-AA-A00N-01A-02R-A00A-07,-5.47618,28.694529,TCGA-COAD
TCGA-A6-2678-11A-01R-A32Z-07,-21.360056,15.208136,TCGA-COAD
TCGA-D5-6923-01A-11R-A32Z-07,16.613142,27.938845,TCGA-COAD
TCGA-AA-3861-01A-01R-1022-07,-6.8225684,29.50211,TCGA-COAD
TCGA-AD-A5EJ-01A-11R-A28H-07,16.178352,25.574066,TCGA-COAD
TCGA-AA-3655-11A-01R-1723-07,-20.951256,14.545425,TCGA-COAD
TCGA-D5-6530-01A-11R-1723-07,12.148991,27.374636,TCGA-COAD
TCGA-AA-3544-01A-01R-1873-07,-6.787244,29.177664,TCGA-COAD
TCGA-AA-3663-11A-01R-1723-07,-20.667162,14.720844,TCGA-COAD
TCGA-CM-5868-01A-01R-1653-07,16.279966,28.659254,TCGA-COAD
TCGA-CM-4743-01A-01R-1723-07,10.709998,30.97606,TCGA-COAD
TCGA-AA-A01C-01A-01R-A00A-07,-5.735726,27.61531,TCGA-COAD
TCGA-F4-6808-01A-11R-1839-07,12.627844,30.543024,TCGA-COAD
TCGA-AA-3867-01A-01R-1022-07,-6.3894444,28.403046,TCGA-COAD
TCGA-AA-3956-01A-02R-1022-07,-6.774238,29.773396,TCGA-COAD
TCGA-CK-5916-01A-11R-1653-07,10.53221,27.451344,TCGA-COAD
TCGA-AA-A00F-01A-01R-A002-07,-3.2798562,31.878305,TCGA-COAD
TCGA-A6-A5ZU-01A-11R-A28H-07,12.771552,27.861525,TCGA-COAD
TCGA-AA-3841-01A-01R-0905-07,-7.5189166,28.471296,TCGA-COAD
TCGA-CM-4748-01A-01R-1410-07,-18.532114,26.38121,TCGA-COAD
TCGA-CM-6171-01A-11R-1653-07,10.704334,30.60916,TCGA-COAD
TCGA-AA-A00O-01A-02R-A089-07,-2.5796726,29.818241,TCGA-COAD
TCGA-A6-3809-01A-01R-1022-07,-7.266842,30.698599,TCGA-COAD
TCGA-F4-6704-01A-11R-1839-07,13.436158,25.171059,TCGA-COAD
TCGA-AD-6901-01A-11R-1928-07,14.5969305,26.705692,TCGA-COAD
TCGA-AZ-6599-11A-01R-1774-07,-21.723677,15.563874,TCGA-COAD
TCGA-F4-6807-01A-11R-1839-07,13.224329,25.498465,TCGA-COAD
TCGA-G4-6295-01A-11R-1723-07,12.600932,29.28673,TCGA-COAD
TCGA-DM-A1D6-01A-21R-A155-07,15.432255,31.200188,TCGA-COAD
TCGA-G4-6626-01A-11R-1774-07,14.142984,31.032864,TCGA-COAD
TCGA-A6-5659-11A-01R-1653-07,-20.895754,15.128583,TCGA-COAD
TCGA-AA-3663-01A-01R-1723-07,10.700381,30.044216,TCGA-COAD
TCGA-AA-3972-01A-01R-1022-07,-3.0842705,31.66992,TCGA-COAD
TCGA-A6-5661-01B-05R-2302-07,29.38015,-4.686841,TCGA-COAD
TCGA-AA-3684-01A-02R-0905-07,-8.145744,28.821371,TCGA-COAD
TCGA-A6-2684-01A-01R-1410-07,-5.8295183,29.126015,TCGA-COAD
TCGA-A6-A566-01A-11R-A28H-07,15.510323,25.622108,TCGA-COAD
TCGA-AA-3864-01A-01R-1022-07,-7.091617,31.268301,TCGA-COAD
TCGA-AM-5821-01A-01R-1653-07,10.336586,27.682219,TCGA-COAD
TCGA-AY-6196-01A-11R-1723-07,-11.112989,12.07341,TCGA-COAD
TCGA-F4-6569-01A-11R-1774-07,12.046598,25.505667,TCGA-COAD
TCGA-A6-6137-01A-11R-1774-07,13.617431,27.030067,TCGA-COAD
TCGA-A6-6649-01A-11R-1774-07,15.446245,26.081488,TCGA-COAD
TCGA-D5-6926-01A-11R-1928-07,14.74974,27.022745,TCGA-COAD
TCGA-AA-3980-01A-02R-1022-07,-4.6189575,28.615946,TCGA-COAD
TCGA-A6-2671-01A-01R-1410-07,-6.670813,33.101772,TCGA-COAD
TCGA-A6-2677-01B-02R-A277-07,30.720518,-6.4596,TCGA-COAD
TCGA-SS-A7HO-01A-21R-A37K-07,14.358419,31.194136,TCGA-COAD
TCGA-A6-6781-01A-22R-1928-07,12.058415,25.177624,TCGA-COAD
TCGA-AY-5543-01A-01R-1653-07,16.615438,28.664745,TCGA-COAD
TCGA-AA-3662-01A-01R-1723-07,13.730522,29.588648,TCGA-COAD
TCGA-AA-3543-01A-01R-0826-07,-7.085836,31.127218,TCGA-COAD
TCGA-DM-A28H-01A-11R-A16W-07,16.481857,30.535847,TCGA-COAD
TCGA-DM-A1D8-01A-11R-A155-07,15.498204,31.396559,TCGA-COAD
TCGA-AA-A02R-01A-01R-A00A-07,-5.680432,28.149712,TCGA-COAD
TCGA-AA-3872-01A-01R-1022-07,-5.982504,32.29829,TCGA-COAD
TCGA-AA-3538-01A-01R-0821-07,-4.9349422,29.843142,TCGA-COAD
TCGA-AY-4070-01A-01R-1113-07,-3.2623577,30.607063,TCGA-COAD
TCGA-AA-3530-01A-01R-1022-07,-3.9832666,30.874624,TCGA-COAD
TCGA-AA-3982-01A-02R-1022-07,-5.001631,30.649538,TCGA-COAD
TCGA-AA-A00A-01A-01R-A002-07,-5.9192977,31.985212,TCGA-COAD
TCGA-CM-4751-01A-02R-1839-07,15.872099,25.549812,TCGA-COAD
TCGA-CK-6748-01A-11R-1839-07,10.84461,28.658394,TCGA-COAD
TCGA-AA-3852-01A-01R-0905-07,-5.2224874,28.719479,TCGA-COAD
TCGA-AA-3516-11A-01R-A32Z-07,-21.16356,14.981863,TCGA-COAD
TCGA-AD-6965-01A-11R-1928-07,14.364914,29.35224,TCGA-COAD
TCGA-AA-3685-01A-02R-A32Z-07,17.282389,28.577085,TCGA-COAD
TCGA-AA-3833-01A-01R-0905-07,-5.6023026,28.552902,TCGA-COAD
TCGA-AA-A01K-01A-01R-A00A-07,-6.430474,27.431023,TCGA-COAD
TCGA-AA-3667-01A-01R-0905-07,-7.8873057,28.442305,TCGA-COAD
TCGA-D5-6538-01A-11R-1723-07,14.426918,29.571974,TCGA-COAD
TCGA-AA-3855-01A-01R-1022-07,-4.6523504,32.552616,TCGA-COAD
TCGA-AD-6890-01A-11R-1928-07,13.159675,29.650766,TCGA-COAD
TCGA-G4-6323-01A-11R-1723-07,12.373671,27.213346,TCGA-COAD
TCGA-A6-6651-01A-21R-1839-07,13.57916,25.163227,TCGA-COAD
TCGA-A6-5662-11A-01R-1653-07,-20.745321,14.831894,TCGA-COAD
TCGA-QG-A5YX-01A-11R-A28H-07,15.4234705,28.614582,TCGA-COAD
TCGA-F4-6855-01A-11R-1928-07,13.483451,26.28032,TCGA-COAD
TCGA-A6-3807-01A-01R-1022-07,-4.386959,31.633017,TCGA-COAD
TCGA-DM-A1D0-01A-11R-A155-07,15.372614,31.359043,TCGA-COAD
TCGA-CM-6165-01A-11R-1653-07,12.919841,27.038763,TCGA-COAD
TCGA-AD-6548-01A-11R-1839-07,15.523993,26.763042,TCGA-COAD
TCGA-CA-5256-01A-01R-1410-07,-7.249497,32.70824,TCGA-COAD
TCGA-A6-2686-01A-01R-A32Z-07,16.702377,25.76477,TCGA-COAD
TCGA-AA-3548-01A-01R-1873-07,-6.8774137,29.482227,TCGA-COAD
TCGA-DM-A1D4-01A-21R-A155-07,15.392205,31.467459,TCGA-COAD
